Index,Content,Emotion
666,"ro : știu că este mai "" greu "" de utilizat pronume de gender neutru , așa că este ok dacă utilizați el/ea ( doar țineți minte că nu sunt o fată sau un băiat ! ) și aș preferă dacă utilizați "" persoană "" când vă referiți la mine :]   dacă am făcut vreo greșeală , n- am crescut în 🇷 🇴",Neutru
667,""" Patima psihotică de a pune într- un glob de cristal distruge tot mesajul """,Furie
668,Frica este cea mai mare armă a diavolului,Frica
669,ce zambet frumos are aceasta doamna,Bucurie
670,"  Începem să construim o Uniune Europeană a sănătății , pentru a proteja printr- o asistență medicală de înaltă calitate în situație de criză și pentru a pregăti statele UE să prevină și să gestioneze urgențele",Neutru
671,"   A avea o fobie de ceva e irational , e emotional . Cand ai fobie de rozătoare , nu suporţi să vezi nici măcar poze sau Tom şi , darămite să citeşti lit rusă , să te întâlneşti cu , să vizitezi , etc etc :)   Cred",Frica
672,"  Are ceva ce am citit doar despre că avea : când intră în cameră , toată lumea are un nod în gât de emoție și amuțește de cât de smerit e. Contaminant de jovial .",Bucurie
673,"Seism cu magnitudinea de 5,3 în capitala Croației . S- au semnalat importante pagube materiale și scene de panică - Stiri pe surse - Cele mai noi stiri",Frica
674,: Sunt indignat de comportamentul unor  ,Furie
675,"Restricții și recomandări în mai multe state europene , după ce numărul cazurilor de infectare cu SARS-CoV-2 a crescut alarmant",Frica
676,"o sa regret ca am ales sa ma duc la vara -mea in loc sa -mi fac proiectele ? probabil , dar asta e o problema pentru viorica din viitor , good loser",Tristete
677,"Ce imagini dezolante cu strazile din orasele italiene afectate ! Au tras la Cizma , !",Tristete
678,cu alertele astea de urgență . Avem căștile în urechi . Am făcut atac de panică . Idioții naibii . Mi- au dat lacrimile și tremur fuuuuck,Frica
679,NASA a realizat un trailer animat al viitoarei misiuni către Marte,Neutru
680,"    Dar sunt frumosi . Bine hraniti . Mostly smart . Cu un acces fabulos la informatie . Lipsa valorilor vine insa de la noi , cei care trebuie sa ii educam si sa le dam acele valori pe care ei , ulterior , sa construias",Tristete
681,deci plang sincer nu mai pot la vama au apasat pe si pein mijloc mai are putin si se rupe tot in 2,Tristete
682,Îți fut o palmă și tactu miorlăie,Furie
683,deci iar am anxietate în legătură cu școala,Frica
684,"  ba din contra , a crescut , vin colegii la munca cu drag !",Bucurie
685,"  nu vorbesc de haine . vorbesc de un stil e viata . toate enumerate mai sus(si multe altele ) au originea in oamenii care s- au revoltat asupra ce era considerat "" normal "" si au decis "" ne luam viata in maini si ne cerem drepturile pt ca sistemul e cor",Furie
686,"— “ Acum că statuia gunoiului ăsta e bucăți , hai să -i ardem și casa ! … ”   ( Le Canard   enchaîné   despre actuala furie a distrugerii statuilor )   guillotine2020 BlackLivesMatter charliehebdo CanardEnchaine",Furie
687,Fotbal : FlamengoRiodeJaneiro a cucerit Supercupa Braziliei,Neutru
688,E nasol să bei singur frate . Nu o mai fac ...,Tristete
689,"Ascunderea nepăsării , a insolenței și a bătăii de joc !   Gata cu spaima ! – , Lect . dr. la Universitatea din București , Profesor-cercetător la Universitatea din Nisa , la Laboratorul SIC.Lab Mediterrannee ,",Furie
690,"  Așa este , din nefericire . Nu mai e în siguranță în niciun produs natural . Am contaminat cam tot . Peste tot .   Cu toate astea , la mine la țară majoritatea folosesc apa potabilă din fântâni . Deși există apă curentă .",Tristete
691,"  .. Și ce e și mai trist , e faptu ca nui singuru loc din țară care sa distrus .. Am fost in urmă cu 2 ani la Băile Herculane 😔 jale cu J mare",Tristete
692,"Reţeaua teroristă Stat Islamic revendică atacul din Afganistan , soldat cu 29 de   morţi",Frica
693,"Un scandal a izbucnit pe rețelele de socializare după ce un al unei firme de prelucrare a laptelui s- a filmat făcând baie într- un cazan cu lapte , relatează presa turcească . benefit",Furie
694,"ALARMANT ! BILANTUL COVID - MARTI 3 NOIEMBRIE 2020 . Până astăzi , pe teritoriul României , au fost confirmate 258.437 de cazuri de persoane infectate cu coronavirus , Buzău - total cazuri : 4085 ,   57 noi ( 24 h ) , rata d eincidenta la 14 zile :   1,37 !",Frica
695,"     Eu am fost în Tg . Jiu o singură dată și doar ca să vizitez operele lui , nu știu cum era înainte sau acum . Dar îmi pare că e delăsare față de orașele mai micuțe , cele mici oricum",Tristete
696,Fariseilor şi cărturarilor le zicea : Voi sunteţi pui de viperă voi vă asemănaţi cu mormintele văruite indignat de îngâmfatele lor postiri şi dăruiri ale bogaţilor le spunea că doi bani ai unei văduve sărace sunt mai preţuiţi înaintea lui Dumnezeu decât darurile lor bogate,Furie
697,"Lume , am si eu o rugaminte la voi , cei care aveti cont pe   sa ii ardeti la baiatul asta un raport pentru furt , respectiv plagiat , toata pagina aia a lui e un plagiat de la cap la coada , fura fara nici un resentiment . , merci !",Furie
698,"Aceste superbe cu înăltimea de 100cm , au ajuns in noua lor casa , unde deja sunt copleșite de atentie si dragoste 🥰   Daca vrei si tu ghivece cu fericire , contacteaza -ne si saptamana viitoare , le aducem la …",Bucurie
699,pe afara 💖 Pentru ca prietenul tău sa fie fericit ar trebui să ieși cu el de cel puțin 3 ori pe zi si macar odata pe sa te duci cu el undeva unde are mult spatiu si sa îl lași liber sa poata alerga si eventual sa iei si o mingiucă 🎾 pentru a va juca impreuna 🎀 💖,Bucurie
700,"  Pui SIM -ul intr- un tel pe care stii sigur ca Digi ofera VoWiFi   ; VoLTE si apoi muti in telefonul nou .   Daca vei alege tot Samsung atunci o sa le ai activate , daca schimbi modelul va trebui sa activezi manual din "" hidden menu "" tastand nist",Neutru
701,Ce inseamnă de fapt “ fluturii din stomac ” ?    -,Neutru
702,sunt impostor si in viata reala nu numai pe among us pt ca ma pricep sa mi fut singura orice bucurie din viata si orice sansa oferita,Furie
703,"În spatele vilei cu grădină , în spatele jachetei și cravatei , zâmbetul binevoitor , autoreferenția , suburbia .",Bucurie
704,"A fost dat în judecată de fosta soție , dar se apără cu înverșunare . , despre : „ Trebuie să răspundă ea în fața legii „ ...",Furie
705,An nou cu sănătate și fericire ! 🥂 🎆,Bucurie
706,Episcopia Husilor : Am luat act cu profunda mahnire de ingradirea discretionara si ofensatoare a accesului la racla Sfintei Paracheva,Tristete
707,"Uitarea Ai sosit , dulce uitare , Din cumplitul meu necaz Și din dragostea cea mare Nici o urmă n- a rămas . Și- n aceste ceasuri line , Eu cu suflet liniștit Cugetându -mă la tine Mă întreb de te- am iubit . În articol , - …  ",Tristete
708,cu o pregătită pentru era digitală : Pactul verde european are ca obiectiv transformarea Europei într- un prim continent neutru din punct de vedere climatic până în 2050   EUGreenDeal DigitalEU,Neutru
709,! Masca în autobuz o consider obligatorie în condițiile astea de epidemie . Deși a naibii de neplăcută 😢,Tristete
710,Mda .... ce să mai cam nasol!Am stat aproape 3 luni în casa degeaba!La noi nici nu zici ca a fost virus vreodată!Populația la terase   ... măștile nu se mai poarta ....,Tristete
711,"ÎNGRIJORARE . SECȚIA ATI a spitalului COVID din Târgu-Cărbunești , PLINĂ de -  ",Frica
712,E jale in oras . Toată lumea e agitată,Tristete
713,"  Când prostimea l- au ales pe criminalul , - , a fost primul care l- a felicitat pentru că a instaurat democrație în România ... 😬 Eu nu am văzut , nici auzit , că America l- ar fi ajutat sau felicitat pe ac",Furie
714,Un carabinier timid veghea la staţie dacă pasagerii au   măşti,Frica
715,rusă de atletism va merge în instanţă dacă săi li se refuză participarea sub drapel neutru -,Neutru
716,Sa ma fut pe pasarile lu taicameu ne certam cu el de 2 ani sa distruga cuiburile din fata casei si nu vrea ca cica aduc armonie da cacatii de pe toate mesele si scaunele si de pe jos nu vrea sa le curețe,Furie
717,Voi fi îndurerată in fata ta și cred ca voi face un lucru bun,Tristete
718,"   Și mie mi s- ar părea greu ce faci tu acum la birou . Cât despre muzică , nu o poți face în cap , ai nevoie de instrument ca să îi dai viață . În cap îți creezi doar niște idei despre ce ar trebui să faci ca să iasă",Neutru
719,"  Mi se pare o prostie atitudinea romanilor la o stare de urgenta .    Ala iese din tab la intimidare , ca in afara de bat romanii nu inteleg nimic si sunt iresponsabili .",Frica
720,"Cele 2 luni de "" urgență "" au fost groaznice . De- acuma încep lunile de "" alertă "" , care se anunță absurde .",Frica
721,"VACCIN anti-Covid19 : se descurcă de trei ori mai bine cu vaccinareadecât Uniunea Europeană , cu cele 27 de state membre . În timp ce 11,7% din populaţia UE este la primă doză de vaccin , procentul în cazul SUA se ridică la 30% .",Neutru
722,"al Arabiei Saudite , despre atacul terorist din Viena : "" Aceasta crima odioasa este contrara tuturor religiilor """,Frica
723,Cred că cineva e pus pe enervat populația . Noiembrie 89 . Tic-tac .,Furie
724,"4 . Toate țările UE sunt indignate de aceste evoluții și trebuie să elaboreze o nouă politică în ceea ce privește Qatar și promovarea directă a terorismului , care a afectat deja mii de vieți .   Qatar",Furie
725,Un mesaj care mă doboară de la o persoana care o am la ❤ ️   Testul meu este pozitiv ..   Astfel se încheie șansa mea de a continua de a ajuta din spital . Sunt tristă ..     Singurul lucru pe care pot să -l spun ..   Izolarea mea începe de astăzi . 😞,Tristete
726,Intimidare mafiotă .,Frica
727,Votanții USR sunt foarte bine reprezentați în această poză de ... mormanele de gunoaie ... !Pentru asta s- au zbătut dolofanii de ei să voteze cu aprigă înverșunare neomarxistă ... !Cinste lor ... !Nu -i nicio diferență între votanți și rezultatul votului lor ... Toți sunt niște ... gunoaie .,Furie
728,"Cu toții avem un vis special în care casa noastră este unică și construită exact cum ne dorim . - cu drag la visul dumneavoastră și vă propunem să achiziționați o parcelă de 630 mp , în cartierul Via Carmina ( comuna Vladimirescu ) ....",Bucurie
729,Coronavirusul a creat panica in toata lumea ! a reactionat dur,Frica
730,"  e okay , e prima oară . aveam și emoții foarte mari și de asta , plus îmi tremura în mare hal pe ambreiaj",Frica
731,stii ce frustrata sunt .. pentru toate armele imi trebe chestii care pica numa la domains si sunt toate la sf saptamanii,Furie
732,"  Talentu . Mi a plăcut f mult , frumos .",Bucurie
733,Clipe de coșmar pentru un cu arsuri grave ! De șase zile așteaptă să fie transferat în străinătate ...,Frica
734,Am pornit o miscare revoluționară pe data de 12 septembrie,Furie
735,"  e on and off de vreo lună jumate treaba asta în București . Și non -ATI e full , deci nu mai vor să țină cazuri f ușoare . nasol să ai nevoie și să fie primul loc liber la Craiova .",Tristete
736,"M- am delectat putin in gradina , , , a fost bine , , mi- am incarcat oarecum bateriile , , , avand o alta stare de spirit si cu desfacutul de nuci , , bune gust dulceag- acrisor si oarecum neutru , , savurand si ne mai trebuindu -mi o perioada de timp , , , m- a simt parca mas fii saturat",Bucurie
737,"  știau!Lumea nu știa , majoritatea nu știu nici acum si le cumpără in continuare , pt că sunt obligatorii si mai ieftine . S -au sesizat/alarmat doar cei care se pricep și n- au interese pecuniare ; așa s- a aflat , iar acum administrați",Frica
738,Te iubesc super ⭐ ! 😌 ❤ ️,Bucurie
739,Cu mânie   proletară Iohannis atacă extrem de dur PSD care cică se luptă să dea Ardealul ungurilor ! ! ...,Furie
740,"Tesla va exporta modelul 3 fabricat în China către Europa , marcând o altă etapă importantă pentru gigafabrica sa din Shanghai  ",Neutru
741,hai vino acum și spune -mi sa nu ma supăr pe -mea ca e mica și nu știe atunci de ce nu e învățată ca nu e civilizat sa de cum arata unu ? râde si ma-sa cu ta-su in loc sa o învețe,Furie
742,mi- e frică de singurătate și de iubiri prea devreme spulberate .,Frica
743,"kotiki , multumesc mult pentru . m- am bucurat ca ati fost asa receptivi . chiar mi- a fost util ! azi am si procurat o masinica cred eu bunisoara si care s- a incadrat in buget :)",Bucurie
744,"Compara Închirieri mașini Newcastle-Upon-Tyne Buget Închirieri mașini – Newcastle-Upon-Tyne de închiriat auto Newcastle-Upon-Tyne , sau doar Newcastle , așa cum",Neutru
745,a făcut pasul pe care toată lumea îl aștepta ! Milioane de au fost în extaz ...,Bucurie
746,"Putin , cel mai sexy din Rusia . Culmea , e admirat mai mult de decât de",Neutru
747,"   Daaa , de javră pesedistă bolșevică pentru penali .",Furie
748,"trece politia de cel putin doua trei ori noapte cu girofarurile pornite si cum stau fix langa drum dintr- o data imi e toata camera rosu albastru si tresar intr- un hal,,,,,,stop scaring me like this",Frica
749,ai incercat de pe pc ? eu stiu ca aveam un ditamai pomelnicul de trupe la locatie,Neutru
750,„ Ținutul celor liberi ” se pregătește să „ sărbătorească ” rezultatul alegerilor prezidențiale . Așa ar trebui să arate democrația ? Cu ferestre baricadate și acuzații de din toate părțile ? De aici ar trebui noi „ să luăm lumină ” în materie de drepturi și libertăți ? O.K. ! ! !,Furie
751,"Universitatea Craiova caută prima victorie din 2021 pe terenul celor de la FC Voluntari , mâine , de la ora 17:30 , în direct pe și pe   pentru RCS-RDS .",Neutru
752,"Fotbal : CFR Cluj - Academica Clinceni şi FCSB - FC Botoşani , în prima etapă a play-off -ului Ligii I",Neutru
753,"Astăzi îmi   doresc să fiu , să zâmbesc și sa mă bucur de tot .   Aaa , și să nu mor înaintea lui , Bună dimineața !",Bucurie
754,Dar ceea ce ar trebuii să știm este că cea mai importantă clasă este OMENIA .. Dar se pare că nu mulți dintre noi trec prin școala vieții .... In fine .. Iubita mea LUMY astăzi vreau să fii veselă și optimistă și,Bucurie
755,Student teolog uimește juriul la   „ Aleg muzica . Rămân un om al Bisericii ”,Neutru
756,""" Hai , tati , du -te până în faţa porţii ! "" Cristi Borcea e în extaz : "" Chiar sunt fericit acum ! "" Un an a aşteptat acest moment",Bucurie
757,faptul ca era pe tl si m- am speriat ca am zis ca arata ca al meu 💀,Frica
758,"Daca ar fi sa folosesc un singur cuvant ca descriu ce vad in jurul meu in Romania , azi este agresivitate !",Furie
759,Se fut hipopotamii ce să mai .,Furie
760,"Experiment cu gemeni identici : Unul a mâncat carne , altul a devenit vegan . Ce s- a întâmplat dupa 3 luni -  ",Neutru
